year,month,state,monthNum,fatalities
2021,Dec.21,HI,11,2
2021,Dec.21,NJ,11,2
2021,Dec.21,TX,11,1
2021,Dec.21,CA,11,3
2021,Dec.21,PA,11,2
2021,Dec.21,NC,11,2
2021,Dec.21,MN,11,3
2021,Nov.21,MN,10,2
2021,Nov.21,NY,10,1
2021,Nov.21,IL,10,2
2021,Nov.21,SD,10,1
2021,Nov.21,MI,10,1
2021,Nov.21,CA,10,3
2021,Nov.21,TX,10,2
2021,Oct.21,CA,9,5
2021,Oct.21,CO,9,2
2021,Oct.21,OH,9,5
2021,Oct.21,LA,9,1
2021,Oct.21,FL,9,1
2021,Oct.21,NE,9,1
2021,Oct.21,IL,9,2
2021,Oct.21,TX,9,4
2021,Oct.21,TN,9,4
2021,Oct.21,IA,9,2
2021,Sep.21,WI,8,5
2021,Sep.21,FL,8,5
2021,Sep.21,ID,8,4
2021,Sep.21,OH,8,3
2021,Sep.21,ME,8,1
2021,Sep.21,TN,8,7
2021,Sep.21,MT,8,1
2021,Sep.21,VT,8,2
2021,Sep.21,IA,8,2
2021,Sep.21,NH,8,1
2021,Sep.21,LA,8,2
2021,Sep.21,UT,8,1
2021,Sep.21,NY,8,4
2021,Sep.21,CA,8,11
2021,Sep.21,OR,8,1
2021,Sep.21,TX,8,9
2021,Sep.21,IL,8,3
2021,Sep.21,GA,8,2
2021,Sep.21,PA,8,2
2021,Sep.21,VA,8,2
2021,Sep.21,AL,8,1
2021,Sep.21,MI,8,2
2021,Sep.21,NJ,8,2
2021,Sep.21,CO,8,1
2021,Aug.21,PR,7,2
2021,Aug.21,AL,7,3
2021,Aug.21,FL,7,3
2021,Aug.21,TN,7,7
2021,Aug.21,IL,7,3
2021,Aug.21,IN,7,4
2021,Aug.21,GA,7,5
2021,Aug.21,NH,7,2
2021,Aug.21,WI,7,1
2021,Aug.21,MI,7,3
2021,Aug.21,TX,7,23
2021,Aug.21,WV,7,2
2021,Aug.21,NC,7,4
2021,Aug.21,CA,7,21
2021,Aug.21,NY,7,2
2021,Aug.21,MN,7,2
2021,Aug.21,KY,7,3
2021,Aug.21,MO,7,2
2021,Aug.21,CO,7,3
2021,Aug.21,IA,7,1
2021,Aug.21,HI,7,1
2021,Aug.21,ND,7,1
2021,Aug.21,OH,7,3
2021,Aug.21,ME,7,1
2021,Aug.21,LA,7,2
2021,Aug.21,OR,7,2
2021,Aug.21,VA,7,1
2021,Aug.21,NE,7,2
2021,Aug.21,PA,7,1
2021,Jul.21,LA,6,3
2021,Jul.21,OR,6,3
2021,Jul.21,TN,6,4
2021,Jul.21,HI,6,2
2021,Jul.21,CO,6,3
2021,Jul.21,CT,6,2
2021,Jul.21,FL,6,4
2021,Jul.21,TX,6,13
2021,Jul.21,KY,6,3
2021,Jul.21,CA,6,12
2021,Jul.21,WI,6,1
2021,Jul.21,OK,6,4
2021,Jul.21,ME,6,1
2021,Jul.21,GA,6,4
2021,Jul.21,UT,6,1
2021,Jul.21,NJ,6,3
2021,Jul.21,NE,6,1
2021,Jul.21,MI,6,1
2021,Jul.21,ID,6,1
2021,Jul.21,NY,6,2
2021,Jul.21,MA,6,1
2021,Jul.21,VI,6,1
2021,Jul.21,IL,6,2
2021,Jul.21,SC,6,4
2021,Jul.21,KS,6,3
2021,Jul.21,NC,6,6
2021,Jul.21,PA,6,5
2021,Jul.21,AL,6,4
2021,Jul.21,OH,6,1
2021,Jul.21,MN,6,3
2021,Jul.21,MS,6,1
2021,Jun.21,KY,5,2
2021,Jun.21,OK,5,3
2021,Jun.21,CT,5,3
2021,Jun.21,CA,5,13
2021,Jun.21,MA,5,3
2021,Jun.21,KS,5,3
2021,Jun.21,TX,5,10
2021,Jun.21,MI,5,3
2021,Jun.21,CO,5,2
2021,Jun.21,FL,5,11
2021,Jun.21,AZ,5,2
2021,Jun.21,OR,5,3
2021,Jun.21,LA,5,6
2021,Jun.21,IL,5,5
2021,Jun.21,GA,5,5
2021,Jun.21,NC,5,7
2021,Jun.21,VT,5,1
2021,Jun.21,PR,5,2
2021,Jun.21,TN,5,4
2021,Jun.21,PA,5,3
2021,Jun.21,AR,5,2
2021,Jun.21,MD,5,6
2021,Jun.21,ID,5,1
2021,Jun.21,MN,5,3
2021,Jun.21,NV,5,4
2021,Jun.21,VA,5,1
2021,Jun.21,UT,5,2
2021,Jun.21,IN,5,2
2021,Jun.21,IA,5,1
2021,Jun.21,NY,5,4
2021,Jun.21,MT,5,1
2021,Jun.21,SC,5,2
2021,Jun.21,OH,5,1
2021,Jun.21,WI,5,1
2021,Jun.21,NM,5,1
2021,Jun.21,MO,5,2
2021,Jun.21,WV,5,1
2021,Jun.21,RI,5,1
2021,May.21,MO,4,1
2021,May.21,MS,4,2
2021,May.21,NY,4,7
2021,May.21,GA,4,3
2021,May.21,CA,4,8
2021,May.21,FL,4,8
2021,May.21,IL,4,6
2021,May.21,CO,4,2
2021,May.21,MA,4,4
2021,May.21,NC,4,4
2021,May.21,NM,4,2
2021,May.21,AR,4,1
2021,May.21,IN,4,2
2021,May.21,NJ,4,4
2021,May.21,TX,4,9
2021,May.21,PA,4,2
2021,May.21,OH,4,4
2021,May.21,WI,4,3
2021,May.21,DE,4,1
2021,May.21,UT,4,2
2021,May.21,OK,4,1
2021,May.21,ME,4,1
2021,May.21,CT,4,1
2021,May.21,SC,4,1
2021,May.21,SD,4,1
2021,May.21,MT,4,1
2021,May.21,VA,4,2
2021,May.21,KY,4,1
2021,May.21,KS,4,1
2021,May.21,NV,4,1
2021,May.21,AL,4,1
2021,Apr.21,LA,3,3
2021,Apr.21,AR,3,1
2021,Apr.21,VA,3,5
2021,Apr.21,KS,3,3
2021,Apr.21,NC,3,6
2021,Apr.21,UT,3,1
2021,Apr.21,SC,3,2
2021,Apr.21,FL,3,6
2021,Apr.21,WV,3,1
2021,Apr.21,KY,3,3
2021,Apr.21,TN,3,4
2021,Apr.21,PR,3,3
2021,Apr.21,CA,3,7
2021,Apr.21,TX,3,19
2021,Apr.21,MA,3,1
2021,Apr.21,CT,3,1
2021,Apr.21,NY,3,13
2021,Apr.21,MI,3,9
2021,Apr.21,OK,3,5
2021,Apr.21,MT,3,2
2021,Apr.21,AL,3,2
2021,Apr.21,OR,3,3
2021,Apr.21,WY,3,1
2021,Apr.21,RI,3,1
2021,Apr.21,PA,3,3
2021,Apr.21,ME,3,1
2021,Apr.21,CO,3,1
2021,Apr.21,IL,3,4
2021,Apr.21,NV,3,1
2021,Apr.21,OH,3,4
2021,Apr.21,MS,3,2
2021,Apr.21,GA,3,1
2021,Apr.21,NJ,3,3
2021,Apr.21,AS,3,1
2021,Apr.21,MO,3,2
2021,Mar.21,IL,2,9
2021,Mar.21,CO,2,5
2021,Mar.21,CA,2,16
2021,Mar.21,AR,2,2
2021,Mar.21,VA,2,5
2021,Mar.21,FL,2,9
2021,Mar.21,TN,2,6
2021,Mar.21,KS,2,2
2021,Mar.21,LA,2,4
2021,Mar.21,OH,2,6
2021,Mar.21,AL,2,2
2021,Mar.21,KY,2,2
2021,Mar.21,SC,2,3
2021,Mar.21,GA,2,3
2021,Mar.21,AK,2,1
2021,Mar.21,MN,2,7
2021,Mar.21,TX,2,15
2021,Mar.21,OR,2,3
2021,Mar.21,IA,2,3
2021,Mar.21,NY,2,9
2021,Mar.21,MD,2,2
2021,Mar.21,MS,2,1
2021,Mar.21,MO,2,1
2021,Mar.21,AZ,2,2
2021,Mar.21,OK,2,2
2021,Mar.21,DC,2,1
2021,Mar.21,PR,2,2
2021,Mar.21,NM,2,1
2021,Mar.21,MT,2,1
2021,Mar.21,HI,2,1
2021,Mar.21,NC,2,1
2021,Mar.21,NJ,2,7
2021,Mar.21,IN,2,1
2021,Mar.21,PA,2,2
2021,Mar.21,MA,2,3
2021,Mar.21,WV,2,1
2021,Mar.21,WA,2,1
2021,Feb.21,AL,1,4
2021,Feb.21,TX,1,14
2021,Feb.21,NC,1,5
2021,Feb.21,NY,1,13
2021,Feb.21,CA,1,29
2021,Feb.21,MS,1,1
2021,Feb.21,MD,1,2
2021,Feb.21,OR,1,5
2021,Feb.21,MA,1,5
2021,Feb.21,TN,1,5
2021,Feb.21,SC,1,4
2021,Feb.21,FL,1,5
2021,Feb.21,LA,1,3
2021,Feb.21,IN,1,5
2021,Feb.21,UT,1,2
2021,Feb.21,MN,1,3
2021,Feb.21,OH,1,6
2021,Feb.21,KY,1,6
2021,Feb.21,OK,1,1
2021,Feb.21,ID,1,1
2021,Feb.21,NJ,1,8
2021,Feb.21,IL,1,7
2021,Feb.21,GA,1,2
2021,Feb.21,PA,1,6
2021,Feb.21,WY,1,1
2021,Feb.21,NV,1,1
2021,Feb.21,WI,1,1
2021,Feb.21,CO,1,4
2021,Feb.21,NE,1,2
2021,Jan.21,FL,0,13
2021,Jan.21,MS,0,3
2021,Jan.21,TX,0,31
2021,Jan.21,CT,0,4
2021,Jan.21,MN,0,1
2021,Jan.21,OK,0,7
2021,Jan.21,KS,0,3
2021,Jan.21,NC,0,6
2021,Jan.21,GA,0,5
2021,Jan.21,NJ,0,17
2021,Jan.21,ID,0,1
2021,Jan.21,AL,0,6
2021,Jan.21,MO,0,5
2021,Jan.21,OR,0,6
2021,Jan.21,NY,0,19
2021,Jan.21,LA,0,3
2021,Jan.21,CA,0,68
2021,Jan.21,NV,0,5
2021,Jan.21,SC,0,4
2021,Jan.21,MD,0,7
2021,Jan.21,MI,0,5
2021,Jan.21,ND,0,1
2021,Jan.21,TN,0,8
2021,Jan.21,NM,0,6
2021,Jan.21,DE,0,2
2021,Jan.21,IN,0,3
2021,Jan.21,WI,0,1
2021,Jan.21,IL,0,11
2021,Jan.21,CO,0,4
2021,Jan.21,AR,0,4
2021,Jan.21,PR,0,3
2021,Jan.21,VA,0,7
2021,Jan.21,HI,0,1
2021,Jan.21,OH,0,5
2021,Jan.21,UT,0,1
2021,Jan.21,NE,0,1
2020,Dec.20,PA,11,10
2020,Dec.20,FL,11,11
2020,Dec.20,IN,11,7
2020,Dec.20,MI,11,11
2020,Dec.20,AR,11,5
2020,Dec.20,NY,11,14
2020,Dec.20,CA,11,98
2020,Dec.20,GA,11,6
2020,Dec.20,VA,11,7
2020,Dec.20,LA,11,3
2020,Dec.20,NJ,11,10
2020,Dec.20,NC,11,9
2020,Dec.20,TX,11,21
2020,Dec.20,SC,11,4
2020,Dec.20,OR,11,5
2020,Dec.20,UT,11,1
2020,Dec.20,MT,11,1
2020,Dec.20,SD,11,1
2020,Dec.20,MN,11,2
2020,Dec.20,OK,11,3
2020,Dec.20,TN,11,10
2020,Dec.20,AZ,11,1
2020,Dec.20,MS,11,1
2020,Dec.20,WV,11,3
2020,Dec.20,AL,11,3
2020,Dec.20,IA,11,2
2020,Dec.20,IL,11,13
2020,Dec.20,NH,11,3
2020,Dec.20,NE,11,3
2020,Dec.20,RI,11,1
2020,Dec.20,OH,11,9
2020,Dec.20,MD,11,1
2020,Dec.20,KY,11,9
2020,Dec.20,WI,11,4
2020,Dec.20,NV,11,2
2020,Dec.20,HI,11,1
2020,Dec.20,CO,11,8
2020,Nov.20,AL,10,4
2020,Nov.20,NC,10,9
2020,Nov.20,GA,10,4
2020,Nov.20,OK,10,5
2020,Nov.20,TX,10,21
2020,Nov.20,FL,10,2
2020,Nov.20,IL,10,16
2020,Nov.20,CO,10,5
2020,Nov.20,CA,10,30
2020,Nov.20,NH,10,1
2020,Nov.20,IN,10,5
2020,Nov.20,MO,10,7
2020,Nov.20,UT,10,1
2020,Nov.20,LA,10,1
2020,Nov.20,AZ,10,1
2020,Nov.20,NE,10,6
2020,Nov.20,MT,10,1
2020,Nov.20,TN,10,5
2020,Nov.20,NY,10,14
2020,Nov.20,VA,10,4
2020,Nov.20,MI,10,9
2020,Nov.20,KY,10,11
2020,Nov.20,PA,10,2
2020,Nov.20,CT,10,2
2020,Nov.20,KS,10,2
2020,Nov.20,OH,10,8
2020,Nov.20,ME,10,1
2020,Nov.20,SC,10,1
2020,Nov.20,OR,10,5
2020,Nov.20,AK,10,2
2020,Nov.20,ID,10,2
2020,Nov.20,MD,10,1
2020,Nov.20,NJ,10,5
2020,Nov.20,MS,10,1
2020,Nov.20,DE,10,2
2020,Nov.20,WV,10,2
2020,Nov.20,MN,10,2
2020,Nov.20,WI,10,4
2020,Oct.20,IA,9,3
2020,Oct.20,KY,9,8
2020,Oct.20,CA,9,25
2020,Oct.20,IL,9,4
2020,Oct.20,MA,9,3
2020,Oct.20,PA,9,5
2020,Oct.20,TX,9,17
2020,Oct.20,MI,9,7
2020,Oct.20,GA,9,1
2020,Oct.20,NY,9,9
2020,Oct.20,ND,9,2
2020,Oct.20,FL,9,5
2020,Oct.20,AL,9,6
2020,Oct.20,TN,9,5
2020,Oct.20,DC,9,1
2020,Oct.20,OH,9,4
2020,Oct.20,MD,9,3
2020,Oct.20,NC,9,5
2020,Oct.20,NJ,9,4
2020,Oct.20,OR,9,5
2020,Oct.20,MN,9,1
2020,Oct.20,VA,9,4
2020,Oct.20,WI,9,4
2020,Oct.20,ME,9,2
2020,Oct.20,SC,9,1
2020,Oct.20,UT,9,3
2020,Oct.20,NM,9,1
2020,Oct.20,WV,9,2
2020,Oct.20,NH,9,1
2020,Oct.20,ID,9,1
2020,Oct.20,MO,9,4
2020,Oct.20,LA,9,2
2020,Oct.20,OK,9,2
2020,Sep.20,IL,8,6
2020,Sep.20,KY,8,4
2020,Sep.20,FL,8,13
2020,Sep.20,CA,8,31
2020,Sep.20,PR,8,2
2020,Sep.20,DC,8,1
2020,Sep.20,GA,8,9
2020,Sep.20,NC,8,8
2020,Sep.20,TX,8,15
2020,Sep.20,CT,8,1
2020,Sep.20,OH,8,4
2020,Sep.20,WI,8,3
2020,Sep.20,MI,8,4
2020,Sep.20,MO,8,4
2020,Sep.20,NY,8,8
2020,Sep.20,DE,8,1
2020,Sep.20,PA,8,3
2020,Sep.20,AR,8,2
2020,Sep.20,VA,8,8
2020,Sep.20,NM,8,1
2020,Sep.20,NJ,8,3
2020,Sep.20,TN,8,6
2020,Sep.20,LA,8,2
2020,Sep.20,VT,8,1
2020,Sep.20,MN,8,2
2020,Sep.20,IA,8,2
2020,Sep.20,SD,8,2
2020,Sep.20,OR,8,1
2020,Sep.20,AL,8,3
2020,Sep.20,ID,8,1
2020,Sep.20,MD,8,1
2020,Sep.20,UT,8,1
2020,Sep.20,KS,8,1
2020,Sep.20,OK,8,2
2020,Sep.20,CO,8,2
2020,Sep.20,SC,8,2
2020,Sep.20,MA,8,1
2020,Aug.20,CA,7,55
2020,Aug.20,RI,7,1
2020,Aug.20,IN,7,11
2020,Aug.20,NY,7,10
2020,Aug.20,VA,7,5
2020,Aug.20,AR,7,3
2020,Aug.20,LA,7,7
2020,Aug.20,PA,7,5
2020,Aug.20,CO,7,1
2020,Aug.20,WI,7,2
2020,Aug.20,NC,7,9
2020,Aug.20,ME,7,1
2020,Aug.20,PR,7,3
2020,Aug.20,NM,7,2
