year,month,state,monthNum_1,fatalities,name,year_2,month_2,state_2,monthNum_2,fatalitiesNonCovid,year,month,state,monthNum,covidFatalities
2019,Jul.19,KY,6,4,KY_Jul 2019,2019,Jul.19,KY,6,4,,,,,
2019,Jul.19,AZ,6,6,AZ_Jul 2019,2019,Jul.19,AZ,6,6,,,,,
2019,Jul.19,FL,6,12,FL_Jul 2019,2019,Jul.19,FL,6,12,,,,,
2019,Jul.19,UT,6,1,UT_Jul 2019,2019,Jul.19,UT,6,1,,,,,
2019,Jul.19,CO,6,3,CO_Jul 2019,2019,Jul.19,CO,6,3,,,,,
2019,Jul.19,NM,6,2,NM_Jul 2019,2019,Jul.19,NM,6,2,,,,,
2019,Jul.19,IL,6,4,IL_Jul 2019,2019,Jul.19,IL,6,4,,,,,
2019,Jul.19,MO,6,3,MO_Jul 2019,2019,Jul.19,MO,6,3,,,,,
2019,Jul.19,AL,6,1,AL_Jul 2019,2019,Jul.19,AL,6,1,,,,,
2019,Jul.19,VA,6,4,VA_Jul 2019,2019,Jul.19,VA,6,4,,,,,
2019,Jul.19,MN,6,2,MN_Jul 2019,2019,Jul.19,MN,6,2,,,,,
2019,Jul.19,DE,6,1,DE_Jul 2019,2019,Jul.19,DE,6,1,,,,,
2019,Jul.19,MD,6,2,MD_Jul 2019,2019,Jul.19,MD,6,2,,,,,
2019,Jul.19,IA,6,3,IA_Jul 2019,2019,Jul.19,IA,6,3,,,,,
2019,Jul.19,MI,6,3,MI_Jul 2019,2019,Jul.19,MI,6,3,,,,,
2019,Jul.19,OK,6,3,OK_Jul 2019,2019,Jul.19,OK,6,3,,,,,
2019,Jul.19,ND,6,2,ND_Jul 2019,2019,Jul.19,ND,6,2,,,,,
2019,Jul.19,NV,6,1,NV_Jul 2019,2019,Jul.19,NV,6,1,,,,,
2019,Jul.19,TN,6,1,TN_Jul 2019,2019,Jul.19,TN,6,1,,,,,
2019,Jul.19,NE,6,2,NE_Jul 2019,2019,Jul.19,NE,6,2,,,,,
2019,Jul.19,MT,6,1,MT_Jul 2019,2019,Jul.19,MT,6,1,,,,,
2019,Jul.19,OR,6,1,OR_Jul 2019,2019,Jul.19,OR,6,1,,,,,
2019,Jun.19,MD,5,6,MD_Jun 2019,2019,Jun.19,MD,5,6,,,,,
2019,Jun.19,AZ,5,2,AZ_Jun 2019,2019,Jun.19,AZ,5,2,,,,,
2019,Jun.19,TX,5,11,TX_Jun 2019,2019,Jun.19,TX,5,11,,,,,
2019,Jun.19,AL,5,3,AL_Jun 2019,2019,Jun.19,AL,5,3,,,,,
2019,Jun.19,FL,5,8,FL_Jun 2019,2019,Jun.19,FL,5,8,,,,,
2019,Jun.19,IL,5,8,IL_Jun 2019,2019,Jun.19,IL,5,8,,,,,
2019,Jun.19,NJ,5,3,NJ_Jun 2019,2019,Jun.19,NJ,5,3,,,,,
2019,Jun.19,MI,5,3,MI_Jun 2019,2019,Jun.19,MI,5,3,,,,,
2019,Jun.19,UT,5,1,UT_Jun 2019,2019,Jun.19,UT,5,1,,,,,
2019,Jun.19,IA,5,3,IA_Jun 2019,2019,Jun.19,IA,5,3,,,,,
2019,Jun.19,WV,5,1,WV_Jun 2019,2019,Jun.19,WV,5,1,,,,,
2019,Jun.19,CA,5,11,CA_Jun 2019,2019,Jun.19,CA,5,11,,,,,
2019,Jun.19,NC,5,4,NC_Jun 2019,2019,Jun.19,NC,5,4,,,,,
2019,Jun.19,CO,5,3,CO_Jun 2019,2019,Jun.19,CO,5,3,,,,,
2019,Jun.19,WI,5,4,WI_Jun 2019,2019,Jun.19,WI,5,4,,,,,
2019,Jun.19,NY,5,3,NY_Jun 2019,2019,Jun.19,NY,5,3,,,,,
2019,Jun.19,PR,5,4,PR_Jun 2019,2019,Jun.19,PR,5,4,,,,,
2019,Jun.19,OR,5,6,OR_Jun 2019,2019,Jun.19,OR,5,6,,,,,
2019,Jun.19,OK,5,2,OK_Jun 2019,2019,Jun.19,OK,5,2,,,,,
2019,Jun.19,VA,5,3,VA_Jun 2019,2019,Jun.19,VA,5,3,,,,,
2019,Jun.19,LA,5,1,LA_Jun 2019,2019,Jun.19,LA,5,1,,,,,
2019,Jun.19,GA,5,6,GA_Jun 2019,2019,Jun.19,GA,5,6,,,,,
2019,Jun.19,IN,5,7,IN_Jun 2019,2019,Jun.19,IN,5,7,,,,,
2019,Jun.19,AR,5,1,AR_Jun 2019,2019,Jun.19,AR,5,1,,,,,
2019,Jun.19,TN,5,3,TN_Jun 2019,2019,Jun.19,TN,5,3,,,,,
2019,Jun.19,SC,5,2,SC_Jun 2019,2019,Jun.19,SC,5,2,,,,,
2019,Jun.19,ME,5,2,ME_Jun 2019,2019,Jun.19,ME,5,2,,,,,
2019,Jun.19,KS,5,3,KS_Jun 2019,2019,Jun.19,KS,5,3,,,,,
2019,Jun.19,NH,5,1,NH_Jun 2019,2019,Jun.19,NH,5,1,,,,,
2019,Jun.19,NE,5,2,NE_Jun 2019,2019,Jun.19,NE,5,2,,,,,
2019,Jun.19,MN,5,2,MN_Jun 2019,2019,Jun.19,MN,5,2,,,,,
2019,Jun.19,PA,5,3,PA_Jun 2019,2019,Jun.19,PA,5,3,,,,,
2019,Jun.19,MA,5,2,MA_Jun 2019,2019,Jun.19,MA,5,2,,,,,
2019,Oct.19,AK,9,1,AK_Oct 2019,2019,Oct.19,AK,9,1,,,,,
2019,Jun.19,CT,5,1,CT_Jun 2019,2019,Jun.19,CT,5,1,,,,,
2019,Jun.19,OH,5,1,OH_Jun 2019,2019,Jun.19,OH,5,1,,,,,
2019,Jun.19,KY,5,1,KY_Jun 2019,2019,Jun.19,KY,5,1,,,,,
2019,Jun.19,VT,5,1,VT_Jun 2019,2019,Jun.19,VT,5,1,,,,,
2019,May.19,MI,4,6,MI_May 2019,2019,May.19,MI,4,6,,,,,
2019,May.19,LA,4,5,LA_May 2019,2019,May.19,LA,4,5,,,,,
2019,May.19,TX,4,15,TX_May 2019,2019,May.19,TX,4,15,,,,,
2019,May.19,PA,4,3,PA_May 2019,2019,May.19,PA,4,3,,,,,
2019,May.19,AZ,4,1,AZ_May 2019,2019,May.19,AZ,4,1,,,,,
2019,May.19,CA,4,10,CA_May 2019,2019,May.19,CA,4,10,,,,,
2019,May.19,MT,4,2,MT_May 2019,2019,May.19,MT,4,2,,,,,
2019,May.19,OR,4,2,OR_May 2019,2019,May.19,OR,4,2,,,,,
2019,May.19,OK,4,1,OK_May 2019,2019,May.19,OK,4,1,,,,,
2019,May.19,KS,4,1,KS_May 2019,2019,May.19,KS,4,1,,,,,
2019,May.19,AR,4,4,AR_May 2019,2019,May.19,AR,4,4,,,,,
2019,May.19,IL,4,3,IL_May 2019,2019,May.19,IL,4,3,,,,,
2019,May.19,RI,4,1,RI_May 2019,2019,May.19,RI,4,1,,,,,
2019,May.19,FL,4,3,FL_May 2019,2019,May.19,FL,4,3,,,,,
2019,May.19,VA,4,4,VA_May 2019,2019,May.19,VA,4,4,,,,,
2019,May.19,DE,4,1,DE_May 2019,2019,May.19,DE,4,1,,,,,
2019,May.19,MO,4,2,MO_May 2019,2019,May.19,MO,4,2,,,,,
2019,May.19,KY,4,1,KY_May 2019,2019,May.19,KY,4,1,,,,,
2019,May.19,NC,4,3,NC_May 2019,2019,May.19,NC,4,3,,,,,
2019,May.19,GA,4,6,GA_May 2019,2019,May.19,GA,4,6,,,,,
2019,May.19,IA,4,1,IA_May 2019,2019,May.19,IA,4,1,,,,,
2019,May.19,OH,4,3,OH_May 2019,2019,May.19,OH,4,3,,,,,
2019,May.19,SC,4,1,SC_May 2019,2019,May.19,SC,4,1,,,,,
2019,May.19,WY,4,2,WY_May 2019,2019,May.19,WY,4,2,,,,,
2019,May.19,NY,4,5,NY_May 2019,2019,May.19,NY,4,5,,,,,
2019,May.19,ND,4,1,ND_May 2019,2019,May.19,ND,4,1,,,,,
2019,May.19,ID,4,1,ID_May 2019,2019,May.19,ID,4,1,,,,,
2019,May.19,CO,4,1,CO_May 2019,2019,May.19,CO,4,1,,,,,
2019,May.19,MD,4,3,MD_May 2019,2019,May.19,MD,4,3,,,,,
2019,May.19,MS,4,1,MS_May 2019,2019,May.19,MS,4,1,,,,,
2019,May.19,UT,4,1,UT_May 2019,2019,May.19,UT,4,1,,,,,
2019,May.19,MN,4,2,MN_May 2019,2019,May.19,MN,4,2,,,,,
2019,May.19,TN,4,1,TN_May 2019,2019,May.19,TN,4,1,,,,,
2019,May.19,MA,4,1,MA_May 2019,2019,May.19,MA,4,1,,,,,
2019,May.19,NM,4,1,NM_May 2019,2019,May.19,NM,4,1,,,,,
2019,May.19,IN,4,2,IN_May 2019,2019,May.19,IN,4,2,,,,,
2019,May.19,WV,4,1,WV_May 2019,2019,May.19,WV,4,1,,,,,
2019,Apr.19,IL,3,5,IL_Apr 2019,2019,Apr.19,IL,3,5,,,,,
2019,Apr.19,CA,3,14,CA_Apr 2019,2019,Apr.19,CA,3,14,,,,,
2019,Apr.19,AL,3,6,AL_Apr 2019,2019,Apr.19,AL,3,6,,,,,
2019,Apr.19,NC,3,6,NC_Apr 2019,2019,Apr.19,NC,3,6,,,,,
2019,Apr.19,GA,3,6,GA_Apr 2019,2019,Apr.19,GA,3,6,,,,,
2019,Apr.19,NY,3,6,NY_Apr 2019,2019,Apr.19,NY,3,6,,,,,
2019,Apr.19,TX,3,13,TX_Apr 2019,2019,Apr.19,TX,3,13,,,,,
2019,Apr.19,OR,3,7,OR_Apr 2019,2019,Apr.19,OR,3,7,,,,,
2019,Apr.19,AR,3,2,AR_Apr 2019,2019,Apr.19,AR,3,2,,,,,
2019,Apr.19,IN,3,3,IN_Apr 2019,2019,Apr.19,IN,3,3,,,,,
2019,Apr.19,CT,3,1,CT_Apr 2019,2019,Apr.19,CT,3,1,,,,,
2019,Apr.19,MN,3,3,MN_Apr 2019,2019,Apr.19,MN,3,3,,,,,
2019,Apr.19,KY,3,4,KY_Apr 2019,2019,Apr.19,KY,3,4,,,,,
2019,Apr.19,UT,3,1,UT_Apr 2019,2019,Apr.19,UT,3,1,,,,,
2019,Apr.19,FL,3,13,FL_Apr 2019,2019,Apr.19,FL,3,13,,,,,
2019,Apr.19,MA,3,1,MA_Apr 2019,2019,Apr.19,MA,3,1,,,,,
2019,Apr.19,CO,3,3,CO_Apr 2019,2019,Apr.19,CO,3,3,,,,,
2019,Apr.19,VA,3,1,VA_Apr 2019,2019,Apr.19,VA,3,1,,,,,
2019,Apr.19,IA,3,1,IA_Apr 2019,2019,Apr.19,IA,3,1,,,,,
2019,Apr.19,OH,3,6,OH_Apr 2019,2019,Apr.19,OH,3,6,,,,,
2019,Apr.19,ND,3,1,ND_Apr 2019,2019,Apr.19,ND,3,1,,,,,
2019,Apr.19,PA,3,4,PA_Apr 2019,2019,Apr.19,PA,3,4,,,,,
2019,Apr.19,KS,3,1,KS_Apr 2019,2019,Apr.19,KS,3,1,,,,,
2019,Apr.19,NJ,3,3,NJ_Apr 2019,2019,Apr.19,NJ,3,3,,,,,
2019,Apr.19,NE,3,3,NE_Apr 2019,2019,Apr.19,NE,3,3,,,,,
2019,Apr.19,LA,3,2,LA_Apr 2019,2019,Apr.19,LA,3,2,,,,,
2019,Apr.19,MO,3,2,MO_Apr 2019,2019,Apr.19,MO,3,2,,,,,
2019,Apr.19,WI,3,1,WI_Apr 2019,2019,Apr.19,WI,3,1,,,,,
2019,Apr.19,MD,3,1,MD_Apr 2019,2019,Apr.19,MD,3,1,,,,,
2019,Apr.19,ID,3,4,ID_Apr 2019,2019,Apr.19,ID,3,4,,,,,
2019,Apr.19,SC,3,3,SC_Apr 2019,2019,Apr.19,SC,3,3,,,,,
2019,Apr.19,PR,3,1,PR_Apr 2019,2019,Apr.19,PR,3,1,,,,,
2019,Apr.19,OK,3,1,OK_Apr 2019,2019,Apr.19,OK,3,1,,,,,
2019,Apr.19,WV,3,1,WV_Apr 2019,2019,Apr.19,WV,3,1,,,,,
2019,Apr.19,NM,3,1,NM_Apr 2019,2019,Apr.19,NM,3,1,,,,,
2019,Apr.19,AZ,3,1,AZ_Apr 2019,2019,Apr.19,AZ,3,1,,,,,
2019,Apr.19,NH,3,1,NH_Apr 2019,2019,Apr.19,NH,3,1,,,,,
2019,Mar.19,OH,2,3,OH_Mar 2019,2019,Mar.19,OH,2,3,,,,,
2019,Mar.19,WI,2,3,WI_Mar 2019,2019,Mar.19,WI,2,3,,,,,
2019,Mar.19,IL,2,5,IL_Mar 2019,2019,Mar.19,IL,2,5,,,,,
2019,Mar.19,SC,2,5,SC_Mar 2019,2019,Mar.19,SC,2,5,,,,,
2019,Mar.19,TX,2,13,TX_Mar 2019,2019,Mar.19,TX,2,13,,,,,
2019,Mar.19,WV,2,3,WV_Mar 2019,2019,Mar.19,WV,2,3,,,,,
2019,Mar.19,OR,2,4,OR_Mar 2019,2019,Mar.19,OR,2,4,,,,,
2019,Mar.19,NJ,2,3,NJ_Mar 2019,2019,Mar.19,NJ,2,3,,,,,
2019,Mar.19,HI,2,1,HI_Mar 2019,2019,Mar.19,HI,2,1,,,,,
2019,Mar.19,TN,2,1,TN_Mar 2019,2019,Mar.19,TN,2,1,,,,,
2019,Mar.19,CA,2,7,CA_Mar 2019,2019,Mar.19,CA,2,7,,,,,
2019,Mar.19,NY,2,4,NY_Mar 2019,2019,Mar.19,NY,2,4,,,,,
2019,Mar.19,AL,2,3,AL_Mar 2019,2019,Mar.19,AL,2,3,,,,,
2019,Mar.19,FL,2,10,FL_Mar 2019,2019,Mar.19,FL,2,10,,,,,
2019,Mar.19,IN,2,1,IN_Mar 2019,2019,Mar.19,IN,2,1,,,,,
2019,Mar.19,MS,2,2,MS_Mar 2019,2019,Mar.19,MS,2,2,,,,,
2019,Mar.19,MI,2,3,MI_Mar 2019,2019,Mar.19,MI,2,3,,,,,
2019,Mar.19,ND,2,2,ND_Mar 2019,2019,Mar.19,ND,2,2,,,,,
2019,Mar.19,GA,2,5,GA_Mar 2019,2019,Mar.19,GA,2,5,,,,,
2019,Mar.19,VI,2,1,VI_Mar 2019,2019,Mar.19,VI,2,1,,,,,
2019,Mar.19,NC,2,1,NC_Mar 2019,2019,Mar.19,NC,2,1,,,,,
2019,Mar.19,OK,2,2,OK_Mar 2019,2019,Mar.19,OK,2,2,,,,,
2019,Mar.19,UT,2,1,UT_Mar 2019,2019,Mar.19,UT,2,1,,,,,
2019,Mar.19,PA,2,2,PA_Mar 2019,2019,Mar.19,PA,2,2,,,,,
2019,Mar.19,MO,2,1,MO_Mar 2019,2019,Mar.19,MO,2,1,,,,,
2019,Mar.19,IA,2,1,IA_Mar 2019,2019,Mar.19,IA,2,1,,,,,
2019,Mar.19,KY,2,2,KY_Mar 2019,2019,Mar.19,KY,2,2,,,,,
2019,Mar.19,VA,2,2,VA_Mar 2019,2019,Mar.19,VA,2,2,,,,,
2020,Aug.20,AK,7,1,AK_Aug 2020,,,,,,2020,Aug.20,AK,7,1
2019,Mar.19,CO,2,1,CO_Mar 2019,2019,Mar.19,CO,2,1,,,,,
2019,Mar.19,PR,2,2,PR_Mar 2019,2019,Mar.19,PR,2,2,,,,,
2019,Mar.19,NM,2,1,NM_Mar 2019,2019,Mar.19,NM,2,1,,,,,
2019,Mar.19,ME,2,1,ME_Mar 2019,2019,Mar.19,ME,2,1,,,,,
2019,Mar.19,NV,2,1,NV_Mar 2019,2019,Mar.19,NV,2,1,,,,,
2019,Feb.19,FL,1,5,FL_Feb 2019,2019,Feb.19,FL,1,5,,,,,
2019,Feb.19,PA,1,4,PA_Feb 2019,2019,Feb.19,PA,1,4,,,,,
2019,Feb.19,NY,1,3,NY_Feb 2019,2019,Feb.19,NY,1,3,,,,,
2019,Feb.19,NC,1,3,NC_Feb 2019,2019,Feb.19,NC,1,3,,,,,
2019,Feb.19,CA,1,11,CA_Feb 2019,2019,Feb.19,CA,1,11,,,,,
2019,Feb.19,MD,1,2,MD_Feb 2019,2019,Feb.19,MD,1,2,,,,,
2019,Feb.19,MS,1,1,MS_Feb 2019,2019,Feb.19,MS,1,1,,,,,
2019,Feb.19,KY,1,7,KY_Feb 2019,2019,Feb.19,KY,1,7,,,,,
2019,Feb.19,NE,1,1,NE_Feb 2019,2019,Feb.19,NE,1,1,,,,,
2019,Feb.19,VA,1,2,VA_Feb 2019,2019,Feb.19,VA,1,2,,,,,
2019,Feb.19,LA,1,1,LA_Feb 2019,2019,Feb.19,LA,1,1,,,,,
2019,Feb.19,MI,1,4,MI_Feb 2019,2019,Feb.19,MI,1,4,,,,,
2019,Feb.19,TN,1,2,TN_Feb 2019,2019,Feb.19,TN,1,2,,,,,
2019,Feb.19,KS,1,1,KS_Feb 2019,2019,Feb.19,KS,1,1,,,,,
2019,Feb.19,TX,1,9,TX_Feb 2019,2019,Feb.19,TX,1,9,,,,,
2019,Feb.19,NJ,1,2,NJ_Feb 2019,2019,Feb.19,NJ,1,2,,,,,
2019,Feb.19,DE,1,1,DE_Feb 2019,2019,Feb.19,DE,1,1,,,,,
2019,Feb.19,UT,1,1,UT_Feb 2019,2019,Feb.19,UT,1,1,,,,,
2019,Feb.19,CO,1,2,CO_Feb 2019,2019,Feb.19,CO,1,2,,,,,
2019,Feb.19,OR,1,1,OR_Feb 2019,2019,Feb.19,OR,1,1,,,,,
2019,Feb.19,MN,1,1,MN_Feb 2019,2019,Feb.19,MN,1,1,,,,,
2019,Feb.19,MA,1,1,MA_Feb 2019,2019,Feb.19,MA,1,1,,,,,
2019,Feb.19,GA,1,1,GA_Feb 2019,2019,Feb.19,GA,1,1,,,,,
2019,Feb.19,CT,1,1,CT_Feb 2019,2019,Feb.19,CT,1,1,,,,,
2019,Feb.19,IL,1,1,IL_Feb 2019,2019,Feb.19,IL,1,1,,,,,
2019,Feb.19,OK,1,3,OK_Feb 2019,2019,Feb.19,OK,1,3,,,,,
2019,Feb.19,OH,1,3,OH_Feb 2019,2019,Feb.19,OH,1,3,,,,,
2019,Feb.19,AL,1,2,AL_Feb 2019,2019,Feb.19,AL,1,2,,,,,
2019,Feb.19,AZ,1,1,AZ_Feb 2019,2019,Feb.19,AZ,1,1,,,,,
2019,Jan.19,IL,0,2,IL_Jan 2019,2019,Jan.19,IL,0,2,,,,,
2019,Jan.19,FL,0,14,FL_Jan 2019,2019,Jan.19,FL,0,14,,,,,
2019,Jan.19,TX,0,7,TX_Jan 2019,2019,Jan.19,TX,0,7,,,,,
2019,Jan.19,CA,0,9,CA_Jan 2019,2019,Jan.19,CA,0,9,,,,,
2019,Jan.19,UT,0,2,UT_Jan 2019,2019,Jan.19,UT,0,2,,,,,
2019,Jan.19,KS,0,1,KS_Jan 2019,2019,Jan.19,KS,0,1,,,,,
2019,Jan.19,TN,0,3,TN_Jan 2019,2019,Jan.19,TN,0,3,,,,,
2019,Jan.19,PA,0,5,PA_Jan 2019,2019,Jan.19,PA,0,5,,,,,
2019,Jan.19,VA,0,6,VA_Jan 2019,2019,Jan.19,VA,0,6,,,,,
2019,Jan.19,PR,0,4,PR_Jan 2019,2019,Jan.19,PR,0,4,,,,,
2019,Jan.19,WI,0,3,WI_Jan 2019,2019,Jan.19,WI,0,3,,,,,
2019,Jan.19,NC,0,4,NC_Jan 2019,2019,Jan.19,NC,0,4,,,,,
2019,Jan.19,CO,0,3,CO_Jan 2019,2019,Jan.19,CO,0,3,,,,,
2019,Jan.19,SC,0,2,SC_Jan 2019,2019,Jan.19,SC,0,2,,,,,
2019,Jan.19,ID,0,2,ID_Jan 2019,2019,Jan.19,ID,0,2,,,,,
2019,Jan.19,NY,0,5,NY_Jan 2019,2019,Jan.19,NY,0,5,,,,,
2019,Jan.19,GA,0,1,GA_Jan 2019,2019,Jan.19,GA,0,1,,,,,
2019,Jan.19,MN,0,1,MN_Jan 2019,2019,Jan.19,MN,0,1,,,,,
2019,Jan.19,OH,0,4,OH_Jan 2019,2019,Jan.19,OH,0,4,,,,,
2019,Jan.19,LA,0,2,LA_Jan 2019,2019,Jan.19,LA,0,2,,,,,
2019,Jan.19,KY,0,1,KY_Jan 2019,2019,Jan.19,KY,0,1,,,,,
2019,Jan.19,NE,0,1,NE_Jan 2019,2019,Jan.19,NE,0,1,,,,,
2019,Jan.19,NV,0,2,NV_Jan 2019,2019,Jan.19,NV,0,2,,,,,
2019,Jan.19,DE,0,2,DE_Jan 2019,2019,Jan.19,DE,0,2,,,,,
2019,Jan.19,SD,0,1,SD_Jan 2019,2019,Jan.19,SD,0,1,,,,,
2019,Jan.19,NM,0,1,NM_Jan 2019,2019,Jan.19,NM,0,1,,,,,
2019,Jan.19,OR,0,2,OR_Jan 2019,2019,Jan.19,OR,0,2,,,,,
2019,Jan.19,MA,0,1,MA_Jan 2019,2019,Jan.19,MA,0,1,,,,,
2019,Jan.19,WA,0,1,WA_Jan 2019,2019,Jan.19,WA,0,1,,,,,
2019,Jan.19,IA,0,1,IA_Jan 2019,2019,Jan.19,IA,0,1,,,,,
2019,Jan.19,MI,0,1,MI_Jan 2019,2019,Jan.19,MI,0,1,,,,,
2019,Jan.19,MT,0,1,MT_Jan 2019,2019,Jan.19,MT,0,1,,,,,
2019,Jan.19,AZ,0,1,AZ_Jan 2019,2019,Jan.19,AZ,0,1,,,,,
2018,Dec.18,CA,11,7,CA_Dec 2018,2018,Dec.18,CA,11,7,,,,,
2018,Dec.18,IL,11,4,IL_Dec 2018,2018,Dec.18,IL,11,4,,,,,
2018,Dec.18,MN,11,2,MN_Dec 2018,2018,Dec.18,MN,11,2,,,,,
2018,Dec.18,GA,11,3,GA_Dec 2018,2018,Dec.18,GA,11,3,,,,,
2018,Dec.18,FL,11,7,FL_Dec 2018,2018,Dec.18,FL,11,7,,,,,
2018,Dec.18,TX,11,8,TX_Dec 2018,2018,Dec.18,TX,11,8,,,,,
2018,Dec.18,OH,11,3,OH_Dec 2018,2018,Dec.18,OH,11,3,,,,,
2018,Dec.18,MD,11,2,MD_Dec 2018,2018,Dec.18,MD,11,2,,,,,
2018,Dec.18,KS,11,2,KS_Dec 2018,2018,Dec.18,KS,11,2,,,,,
2018,Dec.18,WA,11,1,WA_Dec 2018,2018,Dec.18,WA,11,1,,,,,
2018,Dec.18,WY,11,1,WY_Dec 2018,2018,Dec.18,WY,11,1,,,,,
2018,Dec.18,AZ,11,1,AZ_Dec 2018,2018,Dec.18,AZ,11,1,,,,,
2018,Dec.18,NH,11,1,NH_Dec 2018,2018,Dec.18,NH,11,1,,,,,
2018,Dec.18,NY,11,6,NY_Dec 2018,2018,Dec.18,NY,11,6,,,,,
2018,Dec.18,PA,11,7,PA_Dec 2018,2018,Dec.18,PA,11,7,,,,,
2018,Dec.18,MA,11,4,MA_Dec 2018,2018,Dec.18,MA,11,4,,,,,
2018,Dec.18,AL,11,2,AL_Dec 2018,2018,Dec.18,AL,11,2,,,,,
2018,Dec.18,NE,11,1,NE_Dec 2018,2018,Dec.18,NE,11,1,,,,,
2018,Dec.18,MO,11,2,MO_Dec 2018,2018,Dec.18,MO,11,2,,,,,
2018,Dec.18,NC,11,3,NC_Dec 2018,2018,Dec.18,NC,11,3,,,,,
2018,Dec.18,SC,11,2,SC_Dec 2018,2018,Dec.18,SC,11,2,,,,,
2018,Dec.18,VA,11,2,VA_Dec 2018,2018,Dec.18,VA,11,2,,,,,
2018,Dec.18,ME,11,1,ME_Dec 2018,2018,Dec.18,ME,11,1,,,,,
2018,Dec.18,NV,11,2,NV_Dec 2018,2018,Dec.18,NV,11,2,,,,,
2018,Dec.18,NJ,11,1,NJ_Dec 2018,2018,Dec.18,NJ,11,1,,,,,
2018,Dec.18,PR,11,1,PR_Dec 2018,2018,Dec.18,PR,11,1,,,,,
2018,Dec.18,IN,11,1,IN_Dec 2018,2018,Dec.18,IN,11,1,,,,,
2018,Dec.18,WV,11,2,WV_Dec 2018,2018,Dec.18,WV,11,2,,,,,
2018,Dec.18,IA,11,2,IA_Dec 2018,2018,Dec.18,IA,11,2,,,,,
2018,Dec.18,KY,11,1,KY_Dec 2018,2018,Dec.18,KY,11,1,,,,,
2018,Dec.18,AR,11,1,AR_Dec 2018,2018,Dec.18,AR,11,1,,,,,
2018,Dec.18,OR,11,1,OR_Dec 2018,2018,Dec.18,OR,11,1,,,,,
2018,Nov.18,FL,10,8,FL_Nov 2018,2018,Nov.18,FL,10,8,,,,,
2018,Nov.18,OH,10,4,OH_Nov 2018,2018,Nov.18,OH,10,4,,,,,
2018,Nov.18,MI,10,1,MI_Nov 2018,2018,Nov.18,MI,10,1,,,,,
2018,Nov.18,GA,10,2,GA_Nov 2018,2018,Nov.18,GA,10,2,,,,,
2018,Nov.18,TX,10,5,TX_Nov 2018,2018,Nov.18,TX,10,5,,,,,
2018,Nov.18,KY,10,4,KY_Nov 2018,2018,Nov.18,KY,10,4,,,,,
2018,Nov.18,MS,10,1,MS_Nov 2018,2018,Nov.18,MS,10,1,,,,,
2018,Nov.18,CA,10,6,CA_Nov 2018,2018,Nov.18,CA,10,6,,,,,
2018,Nov.18,IL,10,1,IL_Nov 2018,2018,Nov.18,IL,10,1,,,,,
2018,Nov.18,MA,10,3,MA_Nov 2018,2018,Nov.18,MA,10,3,,,,,
2018,Nov.18,OR,10,2,OR_Nov 2018,2018,Nov.18,OR,10,2,,,,,
2018,Nov.18,CO,10,2,CO_Nov 2018,2018,Nov.18,CO,10,2,,,,,
2018,Nov.18,VI,10,1,VI_Nov 2018,2018,Nov.18,VI,10,1,,,,,
2018,Nov.18,GU,10,1,GU_Nov 2018,2018,Nov.18,GU,10,1,,,,,
2018,Nov.18,NY,10,3,NY_Nov 2018,2018,Nov.18,NY,10,3,,,,,
2018,Nov.18,NJ,10,3,NJ_Nov 2018,2018,Nov.18,NJ,10,3,,,,,
2018,Nov.18,MN,10,4,MN_Nov 2018,2018,Nov.18,MN,10,4,,,,,
2018,Nov.18,VA,10,2,VA_Nov 2018,2018,Nov.18,VA,10,2,,,,,
2018,Nov.18,IN,10,3,IN_Nov 2018,2018,Nov.18,IN,10,3,,,,,
2018,Nov.18,PR,10,1,PR_Nov 2018,2018,Nov.18,PR,10,1,,,,,
2018,Nov.18,AR,10,1,AR_Nov 2018,2018,Nov.18,AR,10,1,,,,,
2018,Nov.18,LA,10,4,LA_Nov 2018,2018,Nov.18,LA,10,4,,,,,
2018,Nov.18,ID,10,2,ID_Nov 2018,2018,Nov.18,ID,10,2,,,,,
2018,Nov.18,IA,10,2,IA_Nov 2018,2018,Nov.18,IA,10,2,,,,,
2018,Nov.18,MO,10,2,MO_Nov 2018,2018,Nov.18,MO,10,2,,,,,
2018,Nov.18,WI,10,1,WI_Nov 2018,2018,Nov.18,WI,10,1,,,,,
2018,Nov.18,AL,10,1,AL_Nov 2018,2018,Nov.18,AL,10,1,,,,,
2018,Nov.18,PA,10,2,PA_Nov 2018,2018,Nov.18,PA,10,2,,,,,
2018,Nov.18,NC,10,4,NC_Nov 2018,2018,Nov.18,NC,10,4,,,,,
2018,Nov.18,UT,10,1,UT_Nov 2018,2018,Nov.18,UT,10,1,,,,,
2018,Nov.18,MD,10,1,MD_Nov 2018,2018,Nov.18,MD,10,1,,,,,
2018,Nov.18,NE,10,2,NE_Nov 2018,2018,Nov.18,NE,10,2,,,,,
2018,Nov.18,KS,10,1,KS_Nov 2018,2018,Nov.18,KS,10,1,,,,,
2018,Nov.18,AZ,10,1,AZ_Nov 2018,2018,Nov.18,AZ,10,1,,,,,
2018,Oct.18,WY,9,2,WY_Oct 2018,2018,Oct.18,WY,9,2,,,,,
2018,Oct.18,AR,9,2,AR_Oct 2018,2018,Oct.18,AR,9,2,,,,,
2018,Oct.18,MD,9,3,MD_Oct 2018,2018,Oct.18,MD,9,3,,,,,
2018,Oct.18,FL,9,12,FL_Oct 2018,2018,Oct.18,FL,9,12,,,,,
